__v,_id,attributes,description,external_url,image,name,owner,token_id
0,61f632905e229a19fd70250d,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""17"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #17 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/S8iqRfMBksONnr6a2EX7tcXBmKWUg73GT2MdXOL1D_at8CerV9PD-TP7OwEwwYMhlUXwQXLg1jlSKOxkf1NsfP2SpR-qXL9W2CGNig,Apt #17 - Floor #92 - Tower #1,0xe3c6e58095a2eec9ebd088166d14e3d5ae00d097,237212641
0,61f632905e229a19fd70250f,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""16"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #16 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/Y7VWAeOTmi4tgD7rjHGqcl8Y0kT1B6wan8xAA_pR4np2rp3rq9olcJbDhPZJOYoFbvfk0mHDYh0HIl0xkTZ4H2Ky7sr1952iajXEIw,Apt #16 - Floor #92 - Tower #1,0x7bd3b61c1e14b09956f9243b2dc8030ee1686d6b,237206734
0,61f632905e229a19fd702511,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""15"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #15 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/ZGumG_B7NY7y0B25M3IdEf6wJs-FDyEdhY0m3J1ypmzeoi7yuFaZ9nsG8VzgQZ4IbvuAtfAywar-ZhE9qkidkwhtXLhh0EhWzlhiLg,Apt #15 - Floor #92 - Tower #1,0x142a496f8abdde2cefd809c9d467a28b78593d5e,237203529
0,61f632905e229a19fd702513,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""14"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #14 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/2g5j2mXJVYwjY15549e21pjx1NYqRPNKrRw9XqhpfDGEuYuosAp7xTbklXvGl7VQRiGlOsg6jnFg_9VNl0Cr9NXojIFeocGH65UlLw,Apt #14 - Floor #92 - Tower #1,0x942bc451b012ae43978ae75a1d2564906a8c9412,237160833
0,61f632905e229a19fd702515,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""13"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #13 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/xXGK6WYDfv3G-OxZNhn7Oi7m2EinTvDmiNOgsjV1QKLmgeolt4vymSgEPfPSgW00TwG2e_5tITCHuMU9_sfIs3d3sQj4b8zDLcL3QA,Apt #13 - Floor #92 - Tower #1,0x64942a4618762d6eec711666ebfeb248d5bfa70e,237138781
0,61f632905e229a19fd702517,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""12"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #12 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/wSP4aawpa-sJqUsnx04Sv7vUfX-55JoDBs663jjy5hYenQI7yufmSbwNsyxR-OHFBGUaSKkVyTvmopKzx2ICsm-0YwhhvIQQQZCfZds,Apt #12 - Floor #92 - Tower #1,0x800ea3663431c72ece331546ab522e9b8a2afbfb,237136802
0,61f632905e229a19fd702519,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""11"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #11 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/R_1lpkJUy7lv6E19Jyubx69QpOtdlB65TwisEj6SxFfQo3shBng40xDRxEhcmLX_MmHUbW9u4CKehedlqCvVuzyk-zBeeI696kpoOg,Apt #11 - Floor #92 - Tower #1,0x363ddacb6f397cafc200b6b4c6d3d32bc865a7e1,237115250
0,61f632905e229a19fd70251b,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""10"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #10 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/oXTS9DB-Bdhs6h5RqBT_r0ArXEviJoFI3KaZHha5TtZEYqhljj3T3dbbQMRgjC8GdPFGE1c8SUEkMed7pVArs8hXBzoZLKC3IpSEXg,Apt #10 - Floor #92 - Tower #1,0x7b27f6b4b7bab89ff4bc659abbe6bfa4561be91f,237113034
0,61f632905e229a19fd70251d,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""9"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #9 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/6LZdkPMEbWp8DCjAs0nkcCT8HSEaHVMz7Bk6L61z6ADAtKSAf0cO8wXnTvpEz-xtZRVKRvUNxeHnsesfH6MCoT7iogwbzvvmJzI0hVI,Apt #9 - Floor #92 - Tower #1,0xadf0ef40f1db919b672b74ef5b567ecebaa9d024,237097995
0,61f632905e229a19fd70251f,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""8"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #8 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/8Pq3FsBibIKflm6lFv_tsfjTNCgcJknQqRZT5YiZ_5ub8UZWcZsl9kaVuA7Ylz_rxZOX4A0gPTCR0NKJmfcN73TKdL1v-qOKpxIb,Apt #8 - Floor #92 - Tower #1,0xe80087d9a345a1603c5e32d9c38ac159babf0cdc,237082772
0,61f632905e229a19fd702521,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""7"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #7 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/rydrPZh72g9KNxXaAOEu1lax7Ltf6q1wFMo3p7YuNB9Szmde_S2yraq1Gr4vaqaUFmtIPLSi_zBcbD0gLRYStIadG-FseHDzCKRTHg4,Apt #7 - Floor #92 - Tower #1,0x86926545b10ecdc3f736832ca4b202cc51a211cc,237080705
0,61f632905e229a19fd702523,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""6"",""display_type"":null,""max_value"":null,""trait_count"":85,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #6 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/NPs_h1NZ16h03o-D3uwqdCn9R8ws5_jmfForrYUq_2URrdSDGUuFmN-cgHy-gFSfnqFdFYaQS-c_sfxWS1Nvv0USrn7_Qqnonb0mxrM,Apt #6 - Floor #92 - Tower #1,0x946e47e5df688e5a445287a3d92e8eb20f6778c3,237078856
0,61f632905e229a19fd702525,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""5"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #5 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/WMHh6sJntNC_1PfAsFdz0A8N48_E-2mLI9DVOkvzF7-nPY0NA8Zn0EPa0JVsDsWQe9YEQSV674MQ0Jd95nNLc2klRPa8EGAPlSjN4FU,Apt #5 - Floor #92 - Tower #1,0xcef843f17f68fd10d1e988c96135371bd91cb178,237030228
0,61f632905e229a19fd702527,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""4"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #4 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/FMpCFA4cnmp6Weh0j-o-vJfu0RLrU89Bz-uUyE_YKBkiXQYjHMYEdkvsQcYlZ2fIbq2weL-Kbtj7ptoxdJw10shN6MkvJFS4kJB_X5c,Apt #4 - Floor #92 - Tower #1,0xb68108dce8e61cc6c800ad79cd9604e5f41124db,237027416
0,61f632905e229a19fd702529,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""3"",""display_type"":null,""max_value"":null,""trait_count"":88,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #3 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/z1nq5zBkkMmeBK3_5NVdnBPSmKpk2GQmG51Wk_1HpIZoYvs229GUnbazSUAoydR5Vk50YTduj6OgGjBLOYvDA4Gt_D-UXYQyaX5cBQ,Apt #3 - Floor #92 - Tower #1,0xa9444ad9862cd95651a9a2e0a560896d5c3fa90d,237023914
0,61f632905e229a19fd70252b,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""2"",""display_type"":null,""max_value"":null,""trait_count"":88,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #2 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/y3Zn6JjalgKYhHP2mdBRpAJwVXdfClucnWSSjr_F_T7EJwzrXl0c9Ti3HX70H_q0ysQp_rIG01NzFFLu10lxtp6OxkoZpI6jHPp2vw,Apt #2 - Floor #92 - Tower #1,0xa928052965e5e989927cdbbb77e408033c8e6506,237021954
0,61f632905e229a19fd70252d,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""92"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #92 - Tower #1,null,https://lh3.googleusercontent.com/tDXU1zsNmAa3Wcnmi5JH6OuiccQwTHjn7p4G3TglrR1i4lmw4HlVTj97ufxfR1Q2AGp-XbyWB3jAyk1wNBwvAZKVk6vAVW5VVlD-F4Y,Apt #1 - Floor #92 - Tower #1,0xe805f2db399aff931b1686094c5e539a05992dfd,237019041
0,61f632905e229a19fd70252f,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""4"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""97"",""display_type"":null,""max_value"":null,""trait_count"":10,""order"":null}]",Apt #4 - Floor #97 - Tower #1,null,https://lh3.googleusercontent.com/PmD_1Kaavmge0fM3bnWXDhakdi71Hy_TtgPNnhR4HPuchO8-1eWGz6Wo46hV-qIMmGA6MkS2SPhvsdRe22_8qXJaXh-rjuU5NVAH,Apt #4 - Floor #97 - Tower #1,0x0000000000000000000000000000000000000000,232485465
0,61f632905e229a19fd702531,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Apartment"",""value"":""22"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""94"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #22 - Floor #94 - Tower #1,null,https://lh3.googleusercontent.com/1rZkbbgeyrN7BX-f9eS5izoTv2JuWqWIadJK99GybY6GPpD493gyE-Gxv1LOA9PGPJlv56ANW3xTA3GBeNt0uah76TFhyFYyFIjmqw,Apt #22 - Floor #94 - Tower #1,0x8ec10310c36bb8300d57df7f705b59838e1f56aa,231431565
0,61f632905e229a19fd702533,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""94"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #94 - Tower #1,null,https://lh3.googleusercontent.com/0bLLtA-gycQGtABiUqU08faPu4lrjmc95eUws2Iy-Qn8--edYS9d8ET_xqww46xWP50-WVtsQFFM8YtTEM2fUiekDc6OOrao2N428A,Apt #21 - Floor #94 - Tower #1,0x642b15a995980eccb49e6475f44975ff1f50dab8,231429704
0,61f632905e229a19fd702535,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""20"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""94"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #20 - Floor #94 - Tower #1,null,https://lh3.googleusercontent.com/u5uXLgTyFzrpU3Yk5JSWh3Ds-2LOV5XOscIltLaUI57toszXvuieIq0zbEmnRA9JXyEK2qw0GTvLq76GEkb3eAA0D5JZCJSU_7Ubhw,Apt #20 - Floor #94 - Tower #1,0x906b346a7d88d8ec5eb0749fed160702f58bf425,231425509
0,61f632905e229a19fd702537,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""19"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""94"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #19 - Floor #94 - Tower #1,null,https://lh3.googleusercontent.com/5bm758pfg_VPcGhRk9gStFTB-LPMeuslIbs8687V9FX7I6QXxTqjasvOsGDtQ2KOMDxQ5gHL-sEZyhzfAmR10Y-YMKp3PTcOlwqryA,Apt #19 - Floor #94 - Tower #1,0xea15534dcd3a12c78345357d0d496f7fa85a5b71,231418340
